itemId,rating,userId
5040,7,5336
5040,7,9331
5040,7,2037
5040,9,47
5040,10,9735
32282,6,1730
32282,7,8556
28701,7,2606
28701,4,5567
28701,5,1631
5040,10,15610
5040,8,15612
5040,10,4950
5040,10,7850
5040,9,13105
5040,7,2580
32282,10,51
32282,7,3437
32282,10,2490
32282,7,15615
32282,7,15617
32282,7,7386
32282,7,695
32282,8,2566
5420,9,1897
5420,5,937
5420,9,3461
5420,3,2161
5420,9,75
5420,9,651
28701,10,451
28701,9,105
28701,8,14152
28701,9,3415
28701,7,32
28701,6,4581
5040,9,15645
5040,10,15646
5040,10,15647
5040,7,936
5040,6,110
5040,4,7495
5040,9,3555
5040,10,4481
5040,9,15650
32282,8,17
32282,5,3171
32282,7,281
32282,10,4656
32282,9,6095
32282,4,3265
28701,5,281
28701,7,14520
28701,5,14555
28701,8,982
28701,8,4742
28701,2,7500
28701,5,5985
486,10,1630
6594,8,15676
12531,8,2382
12531,10,961
34240,8,8415
6594,8,2630
6594,9,36
6594,7,737
34240,9,15687
34240,6,3841
12531,9,15695
12531,8,737
12531,8,2065
6594,9,5812
6594,9,2467
6594,9,2577
6594,9,672
34240,10,15236
34240,10,3995
34240,6,1586
34240,8,9497
34240,8,15716
12531,9,15720
12531,9,762
12531,10,4091
6594,9,62
6594,10,2225
6594,7,3476
6594,9,2765
6594,6,15731
6594,8,8242
6594,8,6862
6594,8,4257
6594,8,12855
34240,5,4621
34240,9,15737
34240,5,5285
25835,8,12646
25835,9,356
25835,6,1420
25835,8,36
25835,9,15747
25835,5,2307
12531,10,991
12531,9,6226
12531,9,200
12531,9,3616
12531,8,51
12531,9,551
6594,9,9855
6594,7,8767
486,8,762
486,9,7097
437,9,15770
437,9,5922
34240,9,51
34240,8,3000
34240,9,595
34240,8,1786
25835,10,1732
25835,9,105
25835,10,13627
25835,10,11936
25835,6,7387
25835,9,7
25835,8,5951
25835,9,17
25835,9,3546
25835,10,6456
25835,10,8737
12531,7,1487
12531,7,3426
12531,10,3325
12531,7,582
12531,9,15802
6594,6,12345
6594,8,14565
6594,5,565
6594,8,1785
6594,8,3391
486,9,3072
486,8,5985
486,9,1605
486,10,7495
5341,8,3440
5341,6,12196
5341,9,15820
5341,9,7057
5341,9,2361
5341,7,1730
5341,10,2415
5341,8,8395
437,10,3491
437,8,3072
437,9,7891
437,8,7871
437,7,15825
34240,10,8192
34240,7,930
34240,6,1485
25835,7,1906
25835,9,286
25835,8,15841
25835,9,390
25835,9,1215
25835,8,930
25835,9,1615
12531,8,13461
12531,4,15851
12531,10,6747
12531,10,15852
12531,8,377
3784,9,3771
3784,10,15860
3784,8,4050
3784,9,9311
6594,6,6226
6594,7,4320
6594,10,1915
6594,9,5341
6594,10,15866
6594,4,14802
486,9,7891
486,10,15872
486,8,1132
486,8,8767
486,7,937
5341,5,4830
5341,8,856
5341,10,7072
5341,10,2435
5341,10,13860
437,9,32
437,8,15882
437,9,13851
437,8,15887
437,8,7610
437,9,810
437,10,8405
437,8,15892
34240,9,17
34240,8,927
34240,8,15906
25835,7,5056
25835,10,7857
25835,10,3995
25835,9,2916
25835,7,6150
12531,9,11246
12531,9,2690
12531,6,1631
12531,9,13595
12531,8,5107
3784,9,2105
3784,10,11296
6594,10,3487
6594,3,1117
6594,10,9696
6594,10,3325
6594,4,1485
6594,8,32
486,10,46
486,10,7525
486,7,9277
486,10,13377
486,9,3391
486,9,4901
486,10,1431
486,7,15947
5341,9,15951
5341,10,2411
5341,10,15952
5341,8,3415
5341,10,281
5341,8,7756
5341,9,967
5341,9,525
5341,4,15957
437,10,3487
437,10,551
437,9,15962
437,10,110
437,8,15965
437,8,3415
34240,9,7501
34240,9,15971
25835,8,281
25835,10,8016
25835,5,937
25835,9,1621
25835,7,1631
12531,10,9401
12531,8,2966
12531,9,32
12531,8,3881
12531,5,1485
12531,9,7995
3784,1,5230
3784,10,12036
3784,9,810
3784,7,4202
3784,9,3946
3784,3,13412
6594,8,5445
6594,5,6455
6594,2,110
6594,9,8491
6594,5,7112
6594,9,12121
6594,8,651
486,9,597
486,8,381
486,9,16012
486,8,2470
486,9,680
486,8,7170
486,5,3906
486,10,16016
486,10,650
437,9,1631
437,10,7520
437,5,7922
437,9,3541
437,9,7170
437,9,415
437,9,3042
437,9,680
12531,7,5985
12531,4,7112
12531,7,3042
12531,9,16032
12531,8,1825
12531,3,110
30276,10,1460
30276,6,110
30276,3,9476
4181,9,10695
4181,3,1622
4181,10,3477
4181,10,3962
918,10,895
918,9,2747
918,2,10140
32935,9,16060
32935,10,4525
32935,8,17
2904,8,3586
2904,9,3415
2904,8,16080
2904,5,921
35247,10,16090
35247,10,195
35247,7,11890
38000,6,9806
38000,10,5780
38000,6,5230
38000,1,11962
38000,5,6765
199,10,5012
199,9,16105
199,10,16106
199,5,937
199,9,16111
199,10,16112
199,10,2171
37510,9,1336
37510,10,11210
5114,10,2747
5114,3,16130
5114,10,7655
5114,10,7235
5114,10,14726
5114,6,32
5114,10,8197
5114,10,2212
34599,5,110
34599,10,14662
34599,10,2255
34599,9,1555
28891,9,1132
28891,7,16147
28891,10,51
28805,8,2551
5,8,2927
10087,6,5786
10087,4,16156
13601,8,7267
10087,8,16161
10087,9,695
10087,10,15560
13601,9,7376
10087,9,16172
10087,5,937
13601,10,16182
10087,9,51
10087,9,4656
13601,9,46
10087,7,200
10087,9,191
10087,8,6857
13601,9,6986
13601,10,16191
13601,6,1622
13601,8,10366
13601,9,5782
13601,7,4257
13601,8,16201
13601,9,3737
13601,10,132
13601,6,8886
13601,9,51
13601,7,16207
13601,8,14085
13601,6,5046
13601,10,2606
13601,9,1202
13601,9,551
13601,10,2521
13601,10,16217
13601,8,6991
13601,9,14850
13601,8,3356
13601,9,737
13601,8,856
13601,8,6392
13601,7,10490
13601,9,16235
13601,9,11656
13601,9,16242
13601,9,6367
10087,8,62
10087,7,3356
13601,10,16247
13601,10,16250
13601,10,10170
13601,8,975
10087,7,592
10087,9,3436
10087,7,1215
10087,9,10345
10087,10,2527
10087,6,46
13601,9,1836
13601,10,8620
13601,8,2986
13601,9,6862
10087,8,2966
10087,10,15090
10087,9,15251
13601,9,642
13601,9,32
13601,9,1256
10087,9,6942
10087,9,481
10087,10,1841
13601,9,2566
13601,8,16280
13601,9,3371
13601,9,1320
13601,9,592
13601,10,8147
13601,9,15541
10087,9,6862
10087,8,10407
10087,10,1336
10087,7,2491
10087,10,2577
13601,10,62
13601,8,6182
13601,6,937
10087,8,32
10087,9,4757
13601,10,1625
13601,9,2411
13601,8,13970
13601,5,1631
13601,10,2100
10087,10,9476
10087,10,5176
10087,10,16307
13601,9,7535
13601,5,14555
13601,9,56
13601,7,1557
13601,10,3052
13601,9,2571
13601,6,575
10087,9,105
10087,10,6322
10087,8,4317
10087,5,3561
10087,9,2155
10087,8,110
28805,10,3500
28805,9,226
28805,9,4656
13601,6,127
13601,9,110
13601,6,2101
13601,7,16355
2246,10,16361
2246,9,37
2246,8,56
2246,9,9102
2246,9,110
5,5,5826
5,9,16377
5,10,2527
5,10,762
5,6,575
5,8,1481
5,7,10977
5,8,771
5,9,810
10087,9,12036
10087,7,7420
10087,10,7267
10087,9,3475
10087,9,982
523,6,5956
523,6,3831
523,8,2201
523,5,937
28805,8,931
28805,9,1132
28805,7,110
28805,5,13072
28805,4,13057
13601,9,13595
13601,8,6931
13601,6,5776
13601,4,7500
13601,7,7112
2246,9,936
2246,8,3057
2246,10,7622
2246,8,967
2246,9,75
5,9,8662
5,10,115
5,8,3561
5,9,8195
5,8,4965
5,10,6747
5,6,5625
5,5,2162
5,9,680
5,8,421
10087,8,10741
10087,7,14555
10087,10,2212
10087,9,2217
10087,10,520
10087,10,80
10087,9,651
22789,8,5176
11981,5,32
11981,9,15645
31646,5,12646
37999,6,316
22789,9,4060
22789,10,780
37999,8,12277
22789,8,1850
37999,7,6656
37999,8,5487
37999,10,3716
37999,8,2382
37999,10,5440
37999,9,8095
37999,8,11170
37999,7,3381
37999,8,56
37999,8,5375
37999,9,12071
37999,8,13446
22789,10,3295
22789,10,11372
22789,9,2307
22789,8,5985
37999,8,6226
37999,9,7812
37999,10,4622
37999,9,3175
22789,8,2337
22789,9,8917
22789,7,3506
37999,10,1336
37999,8,9735
39195,8,2551
39195,8,2372
31646,9,5292
31646,8,442
31646,9,11990
22789,10,3417
22789,9,2217
22789,7,5962
22789,10,7857
22789,8,4581
22789,8,967
39195,10,16490
39195,9,32
39195,9,1137
37999,9,1132
37999,9,4295
11981,10,105
11981,5,2307
11981,4,7267
11981,3,15947
31646,10,15480
31646,8,4557
31646,10,281
31646,10,1600
31646,9,11540
31646,6,935
22789,9,936
22789,9,3271
22789,7,1556
22789,9,3306
22789,9,3057
22789,8,3112
5941,9,16525
5941,10,6862
5941,6,8586
39195,9,11206
39195,10,382
37999,5,32
37999,9,326
37999,4,8215
37999,9,3086
37999,8,7771
37999,8,7167
37999,10,1446
11981,7,80
11981,4,727
11981,10,670
11981,9,1555
5941,9,5611
5941,9,7267
5941,4,2161
37450,5,11317
37450,4,382
37450,9,1945
37450,4,16605
37450,10,452
37999,9,450
37999,4,3265
37999,9,452
37999,9,382
10162,10,5342
572,9,3075
777,4,5985
10162,9,582
10162,9,8325
777,9,2577
10162,10,5912
10162,9,16615
10162,10,12660
10162,8,5985
10162,10,1730
10162,10,3476
777,3,3075
28171,7,8556
28171,7,1730
28171,8,200
28171,7,3437
28171,6,3171
28171,8,471
877,9,10820
877,10,16642
877,8,737
777,6,471
777,6,937
28171,7,8175
28171,8,145
28171,9,977
877,8,11657
877,9,4756
877,7,6661
777,7,6405
777,7,32
777,10,2445
777,9,5141
28171,8,1782
28171,9,1175
28171,8,8737
877,7,1
877,10,891
877,7,1051
10162,9,6155
10162,8,7386
10162,9,2772
777,8,195
777,9,11795
28171,7,16712
28171,8,160
28171,6,5610
28171,10,51
28171,8,1336
28171,9,11447
877,10,9482
877,10,1206
877,10,2806
10162,10,4246
10162,9,5025
10162,10,12292
10162,7,4636
10162,10,16737
10162,9,200
392,6,6547
777,8,4947
777,10,11657
777,9,8550
777,10,16750
777,10,3116
777,9,16752
777,9,13395
28171,9,2566
28171,5,7386
877,9,12715
877,10,5440
877,10,16767
10162,9,1117
10162,8,14895
10162,10,8575
10162,8,8301
10162,9,16781
392,10,8576
392,10,11657
392,8,592
392,10,3755
392,10,10390
392,9,16785
777,7,37
777,9,3271
28171,10,7857
28171,9,1412
28171,7,7376
28171,7,927
28171,10,17
28171,9,5417
28171,7,10100
877,9,9280
877,10,16805
877,9,15285
877,10,11310
877,6,4101
877,6,9292
877,7,16815
10162,10,1220
10162,10,4091
10162,9,5611
10162,9,3306
392,8,3737
392,10,14141
392,9,762
777,10,6850
777,9,2100
777,9,2037
777,3,5907
28171,9,982
28171,8,481
877,9,13420
877,8,7560
10162,9,281
10162,9,9331
10162,9,4651
392,9,12456
392,10,3857
392,9,11345
777,8,2016
777,10,3765
777,9,36
777,3,1546
777,4,110
777,9,5525
777,7,15145
28171,10,1285
28171,9,11476
28171,8,16872
28171,9,1190
28171,9,4656
28171,10,4626
877,9,540
136,8,497
572,7,2230
10162,6,5310
10162,10,62
10162,9,806
10162,9,15720
10162,9,520
10162,8,2142
10162,9,6052
10162,9,5107
392,7,110
392,10,16900
392,10,16902
392,10,7850
392,10,2037
392,10,16905
392,10,16906
392,8,11962
777,9,1555
777,7,806
777,10,4881
777,8,727
777,9,645
777,5,1551
28171,3,1485
28171,4,7501
877,7,1792
877,9,281
877,10,16940
877,10,3295
877,4,471
877,9,5477
136,9,9591
136,8,3737
136,8,15457
136,10,7850
136,8,790
136,9,16946
572,8,5947
572,6,4525
572,8,16952
572,10,2986
572,8,7880
572,6,16955
572,9,481
572,7,575
572,10,16956
10162,9,481
10162,5,110
10162,10,4051
10162,10,3082
10162,9,4237
10162,7,5105
10162,9,651
392,6,5151
392,5,11445
392,8,936
392,6,32
392,10,6675
28171,8,1402
28171,9,7560
28171,3,11087
28171,10,10697
28171,8,281
28171,9,450
28171,3,1677
877,8,967
877,3,2161
877,9,652
877,9,75
136,8,645
136,8,7781
136,10,8352
136,8,5056
136,9,14726
136,9,652
136,10,15650
572,10,3072
572,7,1481
572,6,1556
572,10,110
572,8,680
572,10,16112
4181,9,3057
4181,5,10756
4181,4,382
4181,10,2201
4181,10,5242
4181,4,4202
33,9,3515
37965,9,13256
37965,10,51
33,8,110
37965,10,17022
35851,8,1631
10408,8,2307
37965,9,1235
35851,5,12730
37965,7,1440
37965,8,7812
33,8,4745
33,8,10490
33,9,1847
33,10,17055
33,8,252
33,8,9235
10408,9,7935
10408,9,3140
33,8,7535
33,9,8620
33,8,17072
33,2,471
33,10,9971
10408,10,2356
10408,9,2
33,7,5907
33,8,810
33,9,17087
33,8,8352
10408,6,5985
10408,8,737
10408,7,51
33,10,15825
33,10,3416
33,8,4137
33,10,3697
10408,6,11482
10408,10,10072
33,8,2037
33,7,1905
33,9,772
33,8,11297
33,9,8282
33,9,8195
35851,5,986
35851,6,17116
35851,8,1212
35851,8,1630
35851,8,6095
35851,9,1235
37965,10,7001
37965,8,3431
37965,8,3175
37965,8,1971
10408,8,122
10408,8,56
33,9,1546
33,7,575
35851,7,9277
35851,7,51
35851,8,9591
35851,9,8666
35851,9,5497
37965,8,2717
37965,9,10120
10408,9,3437
10408,9,1132
10408,9,3295
33,10,4571
33,10,356
33,7,7871
35851,9,111
35851,5,7802
37965,9,17201
37965,8,442
37965,5,937
10408,9,13510
10408,6,2101
10408,10,6322
10408,8,5422
33,8,1850
33,10,6142
33,9,4497
33,10,11962
33,8,5786
35851,9,17227
37965,8,2100
37965,4,382
37965,9,452
37965,9,9735
10408,10,3425
10408,9,11492
10408,9,4441
10408,7,597
33,7,967
33,7,727
33,10,597
33,6,3557
33,10,17266
35851,4,17272
35851,8,382
4181,6,75
918,10,17285
918,7,450
918,9,8491
918,4,110
918,9,651
32935,7,937
32935,10,51
32935,10,1022
32935,10,16330
32935,10,1051
32935,7,13672
32935,8,4497
32935,10,452
32935,7,7167
32935,7,450
32935,8,936
2904,10,1792
2904,8,652
2904,5,14520
2904,8,415
2904,9,522
2904,9,5242
2904,9,421
2904,1,8247
35247,8,281
35247,10,2286
35247,10,5576
35247,10,927
35247,6,7657
35247,9,1485
38000,9,382
199,7,481
199,10,110
199,5,11445
199,10,1485
199,8,415
199,10,967
199,10,5961
37510,7,937
37510,10,452
37510,6,382
37510,5,17350
5114,10,17367
5114,9,651
5114,10,8395
34599,9,5396
34599,8,9605
34599,9,450
34599,9,1945
28891,10,1022
28891,7,7167
28891,10,8035
28891,9,936
28891,8,13672
28891,6,1677
205,8,357
32182,10,17391
32182,10,3487
32182,7,4012
32182,10,12276
38691,10,51
38691,10,3190
38691,10,12131
38691,9,4950
38691,7,6095
38691,8,14206
38691,9,9745
38691,7,1227
38691,9,13147
38691,10,17412
38691,9,56
38691,4,2551
38691,9,17421
32182,8,1556
32182,10,13431
32182,7,937
38691,8,17436
38691,9,17391
38691,8,10972
3297,10,17452
3297,9,5025
3297,10,485
3297,10,7995
3297,10,3106
3297,10,13990
3297,9,281
32182,7,4557
32182,10,17466
32182,7,1485
32182,3,110
32182,8,4497
32182,9,452
31043,7,11190
31043,10,3995
31043,6,936
31043,9,105
38691,8,3086
38691,3,3785
38691,7,450
38691,9,390
38691,9,2310
32,8,680
32,1,110
32,1,8550
32,10,421
3297,10,14520
3297,10,2200
3297,10,3881
3297,2,5692
3297,6,967
3297,9,12876
3297,10,651
205,9,17497
205,9,415
205,9,17266
33255,10,17501
33255,9,12220
33255,9,9331
33255,10,3966
31043,5,8242
31043,5,1621
31043,4,7170
31043,6,75
31043,4,1677
31043,9,675
31043,5,14236
38691,9,452
38691,9,7707
38691,1,382
36098,10,11170
36456,8,3616
578,9,5930
6114,9,2372
578,9,15687
578,3,3075
6114,8,935
6114,9,7376
6114,9,12192
6114,10,5822
578,10,10977
578,7,6221
36456,10,4111
36456,8,15927
36456,8,3381
36098,8,1525
36098,9,1760
36098,9,17227
36098,9,17561
6114,9,991
6114,10,2521
6114,8,5077
6114,5,8666
6114,10,2302
578,10,5396
578,10,11
578,9,17580
578,6,3356
36456,9,17586
36456,9,12276
36456,7,6556
36456,10,51
36456,9,316
36456,8,56
36098,10,17591
36098,10,17592
6114,9,9466
6114,10,9637
6114,10,2865
30484,8,56
30484,8,11086
30484,8,167
30484,9,17612
30484,9,6367
578,9,3126
578,9,5956
578,10,1847
578,8,17617
578,10,10571
578,10,762
578,10,2927
36456,7,2532
36456,8,2566
36456,10,17625
36456,9,2527
36456,10,3175
36098,8,5487
36098,10,17630
36098,9,17631
36098,1,12946
36098,9,6525
38826,8,9495
38826,9,7205
38826,6,11557
38826,6,10995
6114,10,3375
6114,9,6862
6114,9,17656
6114,9,1917
30484,10,2336
30484,10,1336
30484,9,316
30484,10,3202
30484,10,2796
578,10,8111
578,10,195
578,10,5610
578,10,550
37208,8,17676
37208,8,13461
37208,7,6610
36456,9,17
36456,9,11210
36456,1,17696
36456,9,17697
36098,7,5497
36098,9,1625
36098,5,1212
36098,4,382
38826,10,17717
38826,9,1336
38826,1,821
6114,6,17727
6114,10,12231
6114,9,7236
6114,9,110
6114,8,936
30484,10,746
30484,4,127
30484,9,17741
578,10,62
578,8,2037
578,10,3072
578,3,287
578,9,4975
578,10,1040
37208,10,3095
37208,10,17757
36456,2,3265
36456,3,17350
36456,4,1635
36456,4,4975
36456,1,11962
36456,9,7771
36456,4,382
38826,1,382
6114,6,2470
6114,9,6695
6114,10,1882
6114,10,5165
30484,10,1585
30484,10,17825
30484,10,17830
30484,9,12286
30484,10,17697
30484,2,382
578,10,14702
578,8,771
578,10,110
578,8,5962
578,6,7170
578,10,680
578,4,4030
21,10,17840
21,6,525
37208,10,17851
37208,10,4381
37208,2,382
37208,10,6322
35839,10,11181
22135,10,4497
22135,10,8871
22135,10,4975
7785,9,1557
22135,9,17881
33352,8,17
33352,3,1620
33352,8,11372
33352,9,13435
33352,9,17905
33352,8,2101
33352,9,13445
33352,9,1021
33352,9,8111
33352,10,391
33352,8,17920
33352,8,13552
33352,10,16712
33352,10,6367
33352,6,5610
22135,8,1440
22135,8,1820
22135,8,7387
22135,8,13105
22135,9,2580
7785,10,3841
7785,9,36
7785,8,2432
22135,8,477
22135,10,7750
22135,10,9331
22135,8,3417
22135,9,2037
33352,9,17941
33352,10,7781
33352,9,1942
33352,10,287
7785,10,6076
7785,10,4197
7785,9,7600
33486,10,4111
33486,9,2286
33486,10,12010
33486,7,17960
33486,9,17961
33486,8,11236
30654,7,2607
30654,10,991
30654,10,5396
30654,9,3737
30654,10,6295
22135,9,7857
22135,7,16781
22135,10,17975
22135,9,901
33352,10,9560
33352,10,1132
33352,9,551
33352,8,12272
7785,8,17987
7785,9,810
7785,10,5605
7785,6,15887
33486,9,17995
33486,8,1401
33486,9,7386
33486,9,200
33486,8,272
30654,10,7350
30654,8,1625
22135,4,1906
35839,10,18022
35839,10,14432
35839,10,12165
35839,10,18027
35839,10,4605
35839,10,287
35839,10,4091
35839,10,232
33352,9,3431
33352,10,7656
33352,9,6835
33352,8,8575
33352,10,18037
33352,10,9271
33352,5,15927
7785,9,18040
7785,9,5786
7785,9,5445
7785,10,121
7785,9,8586
33486,9,3925
33486,9,12952
33486,7,17452
33486,8,3381
33486,10,3737
33486,10,551
30654,8,56
30654,9,17
30654,9,7376
30654,9,7721
22135,8,8215
22135,10,18067
22135,10,4257
35839,10,18037
35839,10,1132
35839,10,17
35839,10,5000
33352,10,377
33352,10,1446
7785,10,3395
7785,10,195
7785,9,3391
7785,8,32
7785,10,4557
7785,10,1481
7785,1,2435
7785,1,821
33486,9,17
33486,8,110
33486,10,12270
33486,9,1256
33486,9,132
33486,9,51
33486,8,281
33486,9,5861
30654,10,4830
30654,10,18105
30654,10,14662
30654,10,4111
31933,10,5396
31933,10,3432
31933,10,18112
31933,10,4111
31933,9,12071
31933,8,13395
31933,8,5747
31933,8,5967
22135,10,13672
22135,9,3112
22135,9,936
22135,10,281
35839,10,286
35839,8,1485
35839,10,2490
35839,10,532
33352,4,4692
33352,10,10407
33352,5,9605
33352,5,1485
7785,8,2101
7785,10,1485
7785,9,936
7785,6,5107
7785,9,3106
7785,10,1621
12365,9,1
12365,7,4966
12365,9,2356
12365,10,15820
33486,10,17625
33486,9,2532
33486,9,18147
33486,10,3487
33486,9,18151
33486,10,966
33486,4,18152
30654,10,18155
30654,8,11641
30654,9,5076
30654,8,1536
30654,9,8415
30654,10,10625
31933,7,11170
31933,10,3616
31933,9,18165
22135,10,11506
22135,9,45
22135,9,3046
22135,8,382
22135,9,6186
22135,10,10245
22135,10,3306
22135,9,4030
35839,9,3356
35839,8,4481
35839,4,382
35839,8,2491
33352,7,2491
33352,5,7170
33352,4,382
7785,10,4202
7785,4,9276
7785,4,382
7785,10,80
12365,9,1132
12365,9,12882
33486,4,13941
33486,4,1635
33486,6,5747
33486,9,7167
30654,9,790
30654,10,18205
30654,9,966
30654,10,4525
30654,3,281
30654,7,4557
30654,9,1021
31933,9,1227
31933,7,937
31933,7,110
31933,3,18210
31933,6,18211
20583,8,936
1535,10,652
7311,10,3015
19,8,12121
37779,9,18227
7311,10,6850
37779,8,2101
7311,8,18230
37779,9,18240
12355,8,2432
1535,9,10625
19,9,10347
19,10,18257
19,8,1
19,9,18261
19,9,36
12355,8,9277
12355,10,7802
12355,10,4246
19,10,497
19,10,18271
19,10,7376
19,7,1256
19,10,6517
12355,10,551
19,7,1730
19,9,13461
1535,9,895
1535,9,18300
1535,10,16956
1535,9,5012
20583,8,1226
20583,8,600
19,10,15310
19,8,15497
19,9,737
19,10,4326
19,10,2372
19,10,18315
1535,9,4791
19,9,3737
1535,8,5985
1535,9,3416
37779,7,316
37779,4,18325
37779,9,12800
37779,8,7415
37779,6,3265
37779,8,1336
37779,8,56
37779,9,15077
20583,9,10100
19,10,2065
19,10,18040
1535,9,3375
1535,10,10982
1535,10,8087
1535,10,18355
1535,10,3295
37779,8,4295
37779,9,991
37779,9,15887
37779,9,10246
12355,9,11432
12355,10,6377
12355,8,13072
12355,10,18371
12355,9,2167
20583,7,8556
20583,10,18380
20583,10,18381
20583,9,47
19,10,640
19,10,7230
19,10,18395
37779,10,4381
37779,7,8016
37779,9,2372
1535,9,656
1535,8,14171
1535,10,20
1535,10,18410
7311,9,5025
7311,10,5612
7311,10,18416
12355,8,2566
12355,9,56
12355,10,4832
12355,10,7560
12355,10,8525
12355,7,18420
12355,10,62
20583,10,18426
20583,8,272
20583,10,7256
20583,9,7350
20583,9,18431
19,10,11877
19,10,10170
37779,10,11020
37779,9,7707
1535,9,15965
1535,7,575
1535,10,11730
7311,8,961
7311,9,17
7311,9,18466
7311,10,5701
12355,8,1132
12355,9,18471
12355,7,18472
12355,9,111
2001,5,246
2001,5,1622
2001,5,656
2001,10,1077
2001,7,1851
2001,8,2571
2001,10,6431
2001,8,585
2001,9,10666
2001,10,18500
2001,6,5985
2001,8,660
2001,8,1261
2001,9,2077
2001,9,8522
2001,10,18520
2001,10,11391
2001,10,11657
2001,7,4326
2001,7,3356
2001,8,7231
2001,4,11087
2001,10,13575
2001,10,8071
2001,8,2527
2001,9,1836
2001,10,3325
2001,10,1015
2001,10,18567
2001,10,18572
2001,10,3950
2001,7,18580
2001,10,4051
2001,10,9560
2001,5,8556
2001,10,1362
2001,10,18591
2001,9,8491
2001,7,18601
2001,9,3737
2001,9,2065
2001,10,192
2001,8,3077
2001,9,1917
2001,9,595
2001,9,2506
2001,6,18617
2001,10,1141
2001,7,7386
2001,6,21
2001,10,18622
2001,8,7570
2001,8,5701
2001,3,18631
2001,8,8405
2001,6,5487
2001,10,3395
2001,9,6347
2001,7,575
2001,10,18151
2001,10,4111
2001,10,12071
2001,6,5046
2001,10,2016
2001,8,2336
2001,10,17
2001,10,4626
2001,9,18656
2001,10,15872
2001,3,6042
2001,10,10170
2001,7,3982
2001,10,3447
2001,9,810
2001,10,5367
2001,10,18667
2001,7,5786
2001,8,5096
2001,10,9476
2001,9,8395
2001,8,5611
2001,10,15495
20583,10,1012
20583,10,51
20583,10,1022
20583,9,5341
19,9,110
19,8,6106
19,9,9076
19,10,930
37779,9,13395
37779,9,1760
37779,8,442
37779,10,51
1535,9,1021
1535,10,10881
1535,9,10142
1535,9,10072
7311,9,18707
7311,10,1547
7311,10,121
7311,9,1760
7311,10,4050
7311,9,246
12355,10,5392
12355,10,18716
12355,9,3471
12355,8,5985
12355,7,110
12355,8,481
12355,7,7
2001,6,110
2001,3,14016
20583,9,6526
20583,10,4626
20583,10,18731
20583,9,18737
19,10,2606
19,8,356
19,7,6052
19,10,6771
37779,9,695
37779,9,6435
37779,8,772
37779,9,1132
1535,8,12286
1535,10,15496
1535,7,7267
7311,10,132
7311,9,2231
7311,9,2155
7311,10,105
7311,10,4947
12355,6,5310
12355,10,2016
12355,9,2986
12355,7,1797
12355,4,4172
12355,9,6747
2001,9,936
2001,5,4047
20583,8,7432
20583,9,18790
20583,9,2217
20583,8,17
19,2,661
19,8,7500
19,10,18802
37779,9,12277
37779,9,7812
37779,10,18806
1535,9,8901
1535,10,4806
1535,8,680
1535,10,5425
1535,10,18820
1535,9,2201
1535,9,14710
7311,10,6167
7311,10,220
7311,10,5786
7311,10,18825
7311,10,18826
12355,7,727
12355,8,36
12355,10,6167
12355,9,8900
2001,10,4227
2001,6,7997
2001,9,5525
2001,9,4030
2001,10,17840
2001,9,17266
20583,10,6060
20583,9,930
20583,7,960
20583,6,937
20583,9,1320
19,10,14710
19,8,6931
19,9,3515
19,10,936
19,10,18852
37779,10,3175
37779,8,1446
37779,8,7167
1535,10,3415
1535,10,11876
1535,8,936
1535,8,11877
1535,5,14016
1535,10,4481
1535,7,967
1535,7,2212
1535,8,415
7311,9,14726
7311,10,5525
7311,10,18870
12355,3,127
12355,8,7170
12355,8,1850
12355,6,937
12355,6,597
12355,3,5625
2001,7,2201
2001,9,652
2001,10,415
2001,10,3962
20583,9,3417
19,10,15496
19,9,652
19,5,1556
19,9,525
19,4,2161
19,9,957
19,10,75
37779,10,3086
37779,10,450
37779,4,382
37779,9,452
1535,7,18922
1535,10,5966
1535,8,525
1535,9,522
1535,10,421
1535,4,8247
1535,10,957
7311,10,18930
7311,9,2105
7311,10,12036
7311,10,810
7311,10,9897
7311,9,651
11741,9,5242
11741,9,5525
11741,9,481
11741,10,1767
11741,7,3487
11741,8,2580
11741,10,1841
11741,10,10345
11741,4,16156
11741,7,3356
11741,9,36
11741,9,15090
11741,7,1215
11741,10,6857
11741,10,2102
11741,9,3436
11741,10,7075
11741,9,695
11741,10,6572
11741,8,51
11741,10,16247
11741,10,4742
11741,8,15615
11741,9,8491
11741,10,18300
11741,9,105
11741,10,7267
11741,9,2217
11741,10,5176
11741,10,62
11741,9,3415
11741,7,967
11741,10,10847
11741,10,11297
11741,4,7500
11741,6,14520
11741,7,2025
11741,9,651
20583,10,2012
20583,8,12800
20583,5,9291
20583,7,4497
20583,10,1051
20583,7,13672
20583,10,15032
38329,6,1445
37991,10,12071
245,10,62
431,9,737
431,9,3075
431,10,507
245,9,14441
245,8,14345
245,9,982
44,9,18991
44,8,3831
431,8,891
431,10,2167
431,10,51
37991,9,2550
37991,8,5967
37991,9,1630
37991,8,19005
37991,9,6042
245,10,3436
245,7,481
245,7,18040
245,9,13215
245,9,32
44,10,3106
44,10,19022
44,8,937
44,8,6047
44,10,5271
431,10,991
431,10,4525
431,6,2926
431,9,9600
37991,6,9552
37991,7,1227
245,10,3645
245,10,6661
245,7,6052
44,10,7525
44,1,12946
44,9,3857
44,9,110
44,6,1556
44,7,1631
44,5,10977
431,10,462
431,10,7850
431,1,550
431,9,56
431,9,551
